id,type,timingData.startTimeInNanos,timingData.endTimeInNanos,timingData.responseTime,timingData.processingTime,timingData.selfTime,timingData.suspensionTime,timingData.cpuTime,timingData.waitTime,timingData.diskIOTime,timingData.networkIOTime,timingData.syncTime,timingData.totalExecutionTime,purePathsData.infoData.serviceId,purePathsData.infoData.serviceName,purePathsData.infoData.dimension,purePathsData.infoData.callURI,purePathsData.infoData.traceIdHex,purePathsData.infoData.callStartTime,purePathsData.infoData.multiplicity,purePathsData.infoData.failed,purePathsData.infoData.serviceType,purePathsData.infoData.technologyType,purePathsData.infoData.callFlawBits,purePathsData.infoData.anyFlaws,purePathsData.infoData.external,purePathsData.infoData.autoSensorDataExists,purePathsData.infoData.pgName,purePathsData.infoData.pgiName,purePathsData.infoData.pgiId,purePathsData.infoData.serverEntryPoint,purePathsData.timingData.startTimeInNanos,purePathsData.timingData.endTimeInNanos,purePathsData.timingData.responseTime,purePathsData.timingData.processingTime,purePathsData.timingData.selfTime,purePathsData.timingData.suspensionTime,purePathsData.timingData.cpuTime,purePathsData.timingData.waitTime,purePathsData.timingData.diskIOTime,purePathsData.timingData.networkIOTime,purePathsData.timingData.syncTime,purePathsData.databaseData.sqlFetchesPerExecution,purePathsData.databaseData.sqlRowsReturnedPerExecution,purePathsData.childCallsData.callsToDatabases,purePathsData.childCallsData.callsToServices,purePathsData.childCallsData.timeSpentInCallsToDatabases,purePathsData.childCallsData.timeSpentInCallsToServices,purePathsData.requestData.httpCode,purePathsData.requestData.httpCodeValid,purePathsData.requestAttributesData.requestAttributesCount,purePathsData.type,traceData
16764299Z1X82X0X3105577116X20260602103952Y0Y0.session,PurePath,1780410973895218000,1780410973967851000,72633,72633,72660,0,37502,0,0,18597,0,72660,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,16764299Z1X82X0X3105577116X20260602103952Y0Y0.session,548e3c2198278863c4d8fc04baf77234,1780410973895,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-84qvs),PROCESS_GROUP_INSTANCE-89B8C79D19ABBA8B,false,1780410973895218000,1780410973967851000,72633,72633,72660,0,37502,0,0,18597,0,0,0,2,1,5112,18972,200,true,3,PurePath,,
41834552Z1X87X0X909594767X20260602112230Y0Y0.session,PurePath,1780410973895206000,1780410973964366000,69160,69160,69185,4263,37598,0,0,15468,0,69185,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,41834552Z1X87X0X909594767X20260602112230Y0Y0.session,1a15ba72cb11a0ba3f3c9fe5110d3846,1780410973895,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rvcbz),PROCESS_GROUP_INSTANCE-6253C8785CC754B9,false,1780410973895206000,1780410973964366000,69160,69160,69185,4263,37598,0,0,15468,0,0,0,2,1,5493,13888,200,true,3,PurePath,,
76159065Z1X104X0X2681890014X20260602104039Y0Y0.session,PurePath,1780410973895174000,1780410973959687000,64513,64513,52451,0,31005,0,0,19710,0,52451,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,76159065Z1X104X0X2681890014X20260602104039Y0Y0.session,53a9e72ee6f8eb8afa45229e510572be,1780410973895,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780410973895174000,1780410973959687000,64513,64513,52451,0,31005,0,0,19710,0,0,0,2,1,4982,15273,200,true,3,PurePath,,
15096079Z1X110X0X2024086760X20260602110239Y0Y0.session,PurePath,1780410973887287000,1780410973959130000,71843,71843,61433,0,36635,0,0,21478,0,61433,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,15096079Z1X110X0X2024086760X20260602110239Y0Y0.session,2b513000975351db07b230785e674525,1780410973887,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rv2vv),PROCESS_GROUP_INSTANCE-62921E4DDD259931,false,1780410973887287000,1780410973959130000,71843,71843,61433,0,36635,0,0,21478,0,0,0,2,1,6571,12900,200,true,3,PurePath,,
63421344Z1X26X0X1810575425X20260602110325Y0Y0.session,PurePath,1780410973676198000,1780410973750968000,74770,74770,74790,0,40143,0,0,19777,0,74790,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,63421344Z1X26X0X1810575425X20260602110325Y0Y0.session,6a1eea5d00000000e43f0e31f45bc751,1780410973676,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-r5c52),PROCESS_GROUP_INSTANCE-715A9E4EF292F76E,false,1780410973676198000,1780410973750968000,74770,74770,74790,0,40143,0,0,19777,0,0,0,2,1,6310,15236,200,true,2,PurePath,,
66143763Z1X61X0X2994941940X20260602104305Y0Y0.session,PurePath,1780410973640241000,1780410973719594000,79353,79353,79375,0,37374,0,0,18312,0,79375,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,66143763Z1X61X0X2994941940X20260602104305Y0Y0.session,403ae935674e5f0e8ad4b1f10dad2b45,1780410973640,8,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-r5c52),PROCESS_GROUP_INSTANCE-715A9E4EF292F76E,false,1780410973640241000,1780410973719594000,79353,79353,79375,0,37374,0,0,18312,0,0,0,2,1,7581,18943,200,true,2,PurePath,,
94682944Z1X70X0X10361432X20260602113122Y0Y0.session,PurePath,1780410973580158000,1780410973663115000,82957,82957,60868,3242,36569,0,0,0,0,60868,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,94682944Z1X70X0X10361432X20260602113122Y0Y0.session,2846e1e692fc301c44b8e60a4ee5540d,1780410973580,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xppg6),PROCESS_GROUP_INSTANCE-CC6F93DA5E71C4DC,false,1780410973580158000,1780410973663115000,82957,82957,60868,3242,36569,0,0,0,0,0,0,2,1,6751,25083,200,true,2,PurePath,,
11341020Z1X82X0X1661257051X20260602111017Y0Y0.session,PurePath,1780410973525205000,1780410973594029000,68824,68824,54058,0,35371,0,0,0,0,54058,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,11341020Z1X82X0X1661257051X20260602111017Y0Y0.session,e6a8a6c091ce9957076a1381fa2b81e9,1780410973525,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xppg6),PROCESS_GROUP_INSTANCE-CC6F93DA5E71C4DC,false,1780410973525205000,1780410973594029000,68824,68824,54058,0,35371,0,0,0,0,0,0,2,1,6059,17153,200,true,2,PurePath,,
19445434Z1X59X0X1590645971X20260602111355Y0Y0.session,PurePath,1780410973410182000,1780410973490676000,80494,80494,80519,3916,36245,0,0,20339,0,80519,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,19445434Z1X59X0X1590645971X20260602111355Y0Y0.session,e298e328a091f5e5acaa9ddbbfca08ff,1780410973410,16,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rvcbz),PROCESS_GROUP_INSTANCE-6253C8785CC754B9,false,1780410973410182000,1780410973490676000,80494,80494,80519,3916,36245,0,0,20339,0,0,0,2,1,6812,24711,200,true,2,PurePath,,
99245622Z1X82X0X1661255729X20260602111017Y0Y0.session,PurePath,1780410973349159000,1780410973428627000,79468,79468,53392,0,32568,0,0,2853,0,53392,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,99245622Z1X82X0X1661255729X20260602111017Y0Y0.session,cd07dbaaa904fc22693151bc0d9ce2f2,1780410973349,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780410973349159000,1780410973428627000,79468,79468,53392,0,32568,0,0,2853,0,0,0,2,1,5979,29272,200,true,2,PurePath,,
17594265Z1X110X0X190442470X20260602113316Y0Y0.session,PurePath,1780410973330067000,1780410973407822000,77755,77755,10566,0,7907,69486,0,0,0,77393,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,17594265Z1X110X0X190442470X20260602113316Y0Y0.session,3e871b145f6616bc07b8a7a3bcbcfe83,1780410973330,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-kjq2b),PROCESS_GROUP_INSTANCE-3C287E552FE749C7,false,1780410973330067000,1780410973407822000,77755,77755,10566,0,7907,69486,0,0,0,0,0,0,1,0,70347,200,true,0,PurePath,,
74140648Z1X31X0X15386094X20260602113207Y0Y0.session,PurePath,1780410973264206000,1780410973753970000,489764,489764,489764,3916,6943,0,0,478735,0,489764,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,consultaCpfRfb@_@/consultaCpfRfb/<masked>,74140648Z1X31X0X15386094X20260602113207Y0Y0.session,00bff9e925a0bbaf6893eb0dcf4bca97,1780410973264,2,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rvcbz),PROCESS_GROUP_INSTANCE-6253C8785CC754B9,false,1780410973264206000,1780410973753970000,489764,489764,489764,3916,6943,0,0,478735,0,0,0,0,1,0,483051,200,true,3,PurePath,,
79013523Z1X82X0X1661255991X20260602111017Y0Y0.session,PurePath,1780410973236166000,1780410973312199000,76033,76033,76055,3837,34460,0,0,20279,0,76055,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,79013523Z1X82X0X1661255991X20260602111017Y0Y0.session,4f30bb34f34018506e835ecd5de7be07,1780410973236,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-br7rr),PROCESS_GROUP_INSTANCE-CD32EF9D406465C6,false,1780410973236166000,1780410973312199000,76033,76033,76055,3837,34460,0,0,20279,0,0,0,2,1,5716,20586,200,true,2,PurePath,,
12903964Z1X60X0X834815423X20260602112758Y0Y0.session,PurePath,1780410973165195000,1780410973246760000,81565,81565,81584,5777,41802,0,0,31535,0,81584,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,12903964Z1X60X0X834815423X20260602112758Y0Y0.session,7adb555dbf74dcba0744bb229174d129,1780410973165,32,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410973165195000,1780410973246760000,81565,81565,81584,5777,41802,0,0,31535,0,0,0,2,1,6743,18574,200,true,2,PurePath,,
22303209Z1X104X0X1492937878X20260602111029Y0Y0.session,PurePath,1780410973094189000,1780410973113264000,19075,19075,19075,0,6746,0,0,0,0,19075,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,consultaCpfRfb@_@/consultaCpfRfb/<masked>,22303209Z1X104X0X1492937878X20260602111029Y0Y0.session,f1a2f5c90be92bd7424a2971d71bc51e,1780410973094,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-wmsq9),PROCESS_GROUP_INSTANCE-07F9E5EC76EDD8C4,false,1780410973094189000,1780410973113264000,19075,19075,19075,0,6746,0,0,0,0,0,0,0,1,0,12373,200,true,2,PurePath,,
35885478Z1X101X0X43375532X20260602112821Y0Y0.session,PurePath,1780410972960267000,1780410973030059000,69792,69792,69815,0,37037,16638,0,16025,0,69815,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,35885478Z1X101X0X43375532X20260602112821Y0Y0.session,e88d217fb2ab852e4732621f9194b422,1780410972960,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rvcbz),PROCESS_GROUP_INSTANCE-6253C8785CC754B9,false,1780410972960267000,1780410973030059000,69792,69792,69815,0,37037,16638,0,16025,0,0,0,2,1,5901,16543,200,true,2,PurePath,,
17948020Z1X111X0X2517574933X20260602104526Y0Y0.session,PurePath,1780410972855077000,1780410973030358000,175281,175281,9829,0,7338,167853,0,0,0,175191,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,17948020Z1X111X0X2517574933X20260602104526Y0Y0.session,2119801be368cb6f0e7f2ead17a36458,1780410972855,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-gpdgp),PROCESS_GROUP_INSTANCE-E07C7B45CEF299BB,false,1780410972855077000,1780410973030358000,175281,175281,9829,0,7338,167853,0,0,0,0,0,0,1,0,168757,200,true,0,PurePath,,
13180110Z1X22X0X338530613X20260602113309Y0Y0.session,PurePath,1780410972752074000,1780410972838949000,86875,86875,11568,0,7676,79097,0,0,0,86773,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,13180110Z1X22X0X338530613X20260602113309Y0Y0.session,cdc5c37da6aed89d00b958332a96365a,1780410972752,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-p7k9z),PROCESS_GROUP_INSTANCE-1C5A393AC0CCEBF4,false,1780410972752074000,1780410972838949000,86875,86875,11568,0,7676,79097,0,0,0,0,0,0,1,0,79968,200,true,0,PurePath,,
14416458Z1X87X0X1318752522X20260602105221Y0Y0.session,PurePath,1780410972737099000,1780410972828353000,91254,91254,16501,0,9703,55986,0,0,0,65689,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,14416458Z1X87X0X1318752522X20260602105221Y0Y0.session,4d7052d55e57f5756b712b8ab436eb92,1780410972737,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-kjq2b),PROCESS_GROUP_INSTANCE-3C287E552FE749C7,false,1780410972737099000,1780410972828353000,91254,91254,16501,0,9703,55986,0,0,0,0,0,0,1,0,83978,200,true,0,PurePath,,
11705536Z1X80X0X137837954X20260602112900Y0Y0.session,PurePath,1780410972634204000,1780410972780019000,145815,145815,145840,3215,40734,0,0,101681,0,145840,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,11705536Z1X80X0X137837954X20260602112900Y0Y0.session,e5190d6d23dc1359a55a98b653280281,1780410972634,2,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410972634204000,1780410972780019000,145815,145815,145840,3215,40734,0,0,101681,0,0,0,2,1,9012,81829,200,true,2,PurePath,,
16133919Z1X35X0X1223362454X20260602111656Y0Y0.session,PurePath,1780410972561206000,1780410972643808000,82602,82602,82624,0,37152,0,0,45275,0,82624,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,16133919Z1X35X0X1223362454X20260602111656Y0Y0.session,6a90a7d7dd0828c92f6e42305b1e41e2,1780410972561,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xhlqj),PROCESS_GROUP_INSTANCE-8FA982CA227ACAE8,false,1780410972561206000,1780410972643808000,82602,82602,82624,0,37152,0,0,45275,0,0,0,2,1,6749,28134,200,true,2,PurePath,,
21389550Z1X101X0X43384906X20260602112821Y0Y0.session,PurePath,1780410972449134000,1780410972534925000,85791,85791,17512,0,9818,75511,0,0,0,85329,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,21389550Z1X101X0X43384906X20260602112821Y0Y0.session,3c55e94922a3512ca680ed4a778391b3,1780410972449,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-gpdgp),PROCESS_GROUP_INSTANCE-E07C7B45CEF299BB,false,1780410972449134000,1780410972534925000,85791,85791,17512,0,9818,75511,0,0,0,0,0,0,1,0,78188,200,true,0,PurePath,,
93758154Z1X22X0X48094509X20260602113309Y0Y0.session,PurePath,1780410972357192000,1780410972450759000,93567,93567,63719,0,40373,20478,0,2249,0,63719,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,93758154Z1X22X0X48094509X20260602113309Y0Y0.session,3f5ea8c1f15a0f64572c4c47df8559cb,1780410972357,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rv2vv),PROCESS_GROUP_INSTANCE-62921E4DDD259931,false,1780410972357192000,1780410972450759000,93567,93567,63719,0,40373,20478,0,2249,0,0,0,2,1,7884,32470,200,true,3,PurePath,,
27004786Z1X110X0X190419817X20260602113316Y0Y0.session,PurePath,1780410972338211000,1780410972412303000,74092,74092,74112,0,39834,0,0,33153,0,74112,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,27004786Z1X110X0X190419817X20260602113316Y0Y0.session,c9b47f9fbfc036cbdfed2d0d98625f90,1780410972338,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410972338211000,1780410972412303000,74092,74092,74112,0,39834,0,0,33153,0,0,0,2,1,6902,15829,200,true,3,PurePath,,
18079198Z1X4X0X2952336096X20260602104812Y0Y0.session,PurePath,1780410972327209000,1780410972413778000,86569,86569,86586,2594,34641,0,0,48739,0,86586,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,18079198Z1X4X0X2952336096X20260602104812Y0Y0.session,e305305bbfe8a8d7bc14cfa33412816a,1780410972327,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-wmsq9),PROCESS_GROUP_INSTANCE-07F9E5EC76EDD8C4,false,1780410972327209000,1780410972413778000,86569,86569,86586,2594,34641,0,0,48739,0,0,0,2,1,7572,33170,200,true,3,PurePath,,
74915868Z1X87X0X1864457013X20260602105221Y0Y0.session,PurePath,1780410972325211000,1780410972407781000,82570,82570,82589,3542,35710,0,0,12117,0,82589,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,74915868Z1X87X0X1864457013X20260602105221Y0Y0.session,73414aacbf13bb7d32c026fd9d4cf794,1780410972325,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xhlqj),PROCESS_GROUP_INSTANCE-8FA982CA227ACAE8,false,1780410972325211000,1780410972407781000,82570,82570,82589,3542,35710,0,0,12117,0,0,0,2,1,6598,25703,200,true,3,PurePath,,
12761449Z1X20X0X1042093527X20260602111901Y0Y0.session,PurePath,1780410972233219000,1780410972313864000,80645,80645,60866,3771,37273,0,0,15087,0,60866,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,12761449Z1X20X0X1042093527X20260602111901Y0Y0.session,93d44b5344cd0f091b5739f37c501d00,1780410972233,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xppg6),PROCESS_GROUP_INSTANCE-CC6F93DA5E71C4DC,false,1780410972233219000,1780410972313864000,80645,80645,60866,3771,37273,0,0,15087,0,0,0,2,1,8292,22579,200,true,2,PurePath,,
29063414Z1X1X0X2575732207X20260602110203Y0Y0.session,PurePath,1780410972107237000,1780410972187877000,80640,80640,80661,0,39602,0,0,35232,0,80661,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,29063414Z1X1X0X2575732207X20260602110203Y0Y0.session,da714f0c4befdbd9369363dc4a84b47f,1780410972107,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410972107237000,1780410972187877000,80640,80640,80661,0,39602,0,0,35232,0,0,0,2,1,6171,24189,200,true,3,PurePath,,
10448473Z1X31X0X2217202161X20260602110155Y0Y0.session,PurePath,1780410972099105000,1780410972176588000,77483,77483,77502,0,36685,0,0,20065,0,77502,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,10448473Z1X31X0X2217202161X20260602110155Y0Y0.session,de2b1a144f67c2b8435c91a79e0e60dc,1780410972099,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rvcbz),PROCESS_GROUP_INSTANCE-6253C8785CC754B9,false,1780410972099105000,1780410972176588000,77483,77483,77502,0,36685,0,0,20065,0,0,0,2,1,9732,20348,200,true,3,PurePath,,
83158538Z1X16X0X1782327493X20260602110538Y0Y0.session,PurePath,1780410972096248000,1780410972219022000,122774,122774,122794,0,60041,31824,0,26777,0,122794,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,83158538Z1X16X0X1782327493X20260602110538Y0Y0.session,9ec2c64ee6ab983b94141e097cd08654,1780410972096,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-84qvs),PROCESS_GROUP_INSTANCE-89B8C79D19ABBA8B,false,1780410972096248000,1780410972219022000,122774,122774,122794,0,60041,31824,0,26777,0,0,0,2,1,5656,27228,200,true,3,PurePath,,
68249631Z1X93X0X1193352086X20260602111645Y0Y0.session,PurePath,1780410972094277000,1780410972175636000,81359,81359,81377,0,40310,20998,0,0,0,81377,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,68249631Z1X93X0X1193352086X20260602111645Y0Y0.session,4b0431e7fd24bf48ed6c74dd15315b9f,1780410972094,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xhlqj),PROCESS_GROUP_INSTANCE-8FA982CA227ACAE8,false,1780410972094277000,1780410972175636000,81359,81359,81377,0,40310,20998,0,0,0,0,0,2,1,10047,20324,200,true,3,PurePath,,
17224431Z1X22X0X338530392X20260602113309Y0Y0.session,PurePath,1780410972094099000,1780410972177868000,83769,83769,10255,0,7581,75989,0,0,0,83570,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,17224431Z1X22X0X338530392X20260602113309Y0Y0.session,adfbf1b197c2b8290880d33fce61c5fe,1780410972094,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-gpdgp),PROCESS_GROUP_INSTANCE-E07C7B45CEF299BB,false,1780410972094099000,1780410972177868000,83769,83769,10255,0,7581,75989,0,0,0,0,0,0,1,0,76653,200,true,0,PurePath,,
